ts_code,Date,Open,High,Low,Close,pre_close,change,pct_chg,Volume,amount
600519.SH,2011-02-17,183.0,183.7,180.83,181.26,183.68,-2.42,-1.32,36363.8,662075.979
600519.SH,2011-02-18,180.8,185.45,180.3,181.98,181.26,0.72,0.4,36828.73,676343.235
600519.SH,2011-02-21,182.0,184.8,181.2,183.48,181.98,1.5,0.82,27289.85,498811.371
600519.SH,2011-02-22,183.48,185.25,181.0,181.88,183.48,-1.6,-0.87,38293.8,701713.006
600519.SH,2011-02-23,181.11,183.47,181.11,182.76,181.88,0.88,0.48,19422.29,353816.777
600519.SH,2011-02-24,182.58,183.47,181.12,182.15,182.76,-0.61,-0.33,20476.31,373539.569
600519.SH,2011-02-25,182.88,182.88,179.2,179.62,182.15,-2.53,-1.39,29413.43,532482.186
600519.SH,2011-02-28,179.3,179.46,176.0,178.68,179.62,-0.94,-0.52,39093.1,693295.724
600519.SH,2011-03-01,178.71,179.93,177.8,178.64,178.68,-0.04,-0.02,23059.41,411728.226
600519.SH,2011-03-02,178.2,179.0,176.01,177.21,178.64,-1.43,-0.8,32095.5,569125.294
600519.SH,2011-03-03,177.27,178.69,174.75,175.0,177.21,-2.21,-1.25,37735.09,663456.221
600519.SH,2011-03-04,175.0,176.78,174.5,175.93,175.0,0.93,0.53,33351.19,587411.61
600519.SH,2011-03-07,175.84,177.53,175.84,177.38,175.93,1.45,0.82,33553.69,593119.911
600519.SH,2011-03-08,177.43,177.6,174.8,176.72,177.38,-0.66,-0.37,31869.55,560058.561
600519.SH,2011-03-09,177.49,178.2,176.05,177.99,176.72,1.27,0.72,22971.46,406818.003
600519.SH,2011-03-10,177.97,184.2,177.38,182.0,177.99,4.01,2.25,54492.13,991540.447
600519.SH,2011-03-11,181.6,183.4,179.89,180.04,182.0,-1.96,-1.08,23345.45,424871.796
600519.SH,2011-03-14,179.52,184.0,179.11,182.88,180.04,2.84,1.58,22372.98,408383.265
600519.SH,2011-03-15,181.64,183.22,177.03,179.27,182.88,-3.61,-1.97,30898.55,554199.756
600519.SH,2011-03-16,179.6,182.97,179.31,181.84,179.27,2.57,1.43,24176.24,438681.962
600519.SH,2011-03-17,180.9,189.53,180.18,189.03,181.84,7.19,3.95,88522.77,1653009.378
600519.SH,2011-03-18,189.55,194.1,187.13,191.15,189.03,2.12,1.12,61484.07,1175141.41
600519.SH,2011-03-21,189.8,190.98,184.55,187.13,191.15,-4.02,-2.1,48651.24,910057.839
600519.SH,2011-03-22,188.38,189.98,185.2,185.75,187.13,-1.38,-0.74,27887.55,521369.663
600519.SH,2011-03-23,186.01,186.69,183.5,186.54,185.75,0.79,0.43,42881.85,792668.1
600519.SH,2011-03-24,186.3,186.55,183.5,183.55,186.54,-2.99,-1.6,21353.18,393924.337
600519.SH,2011-03-25,183.0,185.58,183.0,183.43,183.55,-0.12,-0.07,27905.52,513404.256
600519.SH,2011-03-28,183.55,184.4,180.49,180.91,183.43,-2.52,-1.37,40295.87,731053.019
600519.SH,2011-03-29,181.0,181.3,178.5,178.95,180.91,-1.96,-1.08,26523.3,476995.781
600519.SH,2011-03-30,178.94,180.26,178.3,178.71,178.95,-0.24,-0.13,20602.99,368964.875
600519.SH,2011-03-31,178.71,182.8,178.5,179.85,178.71,1.14,0.64,17525.86,316949.399
600519.SH,2011-04-01,179.98,181.35,178.55,179.46,179.85,-0.39,-0.22,18227.49,326554.075
600519.SH,2011-04-06,179.4,179.9,176.71,176.98,179.46,-2.48,-1.38,28774.81,510620.637
600519.SH,2011-04-07,176.2,177.0,174.78,174.94,176.98,-2.04,-1.15,46830.74,820484.804
600519.SH,2011-04-08,174.96,176.5,174.8,175.66,174.94,0.72,0.41,21823.15,383817.086
600519.SH,2011-04-11,175.45,178.65,175.11,177.49,175.66,1.83,1.04,26173.14,463960.298
600519.SH,2011-04-12,177.5,179.34,176.7,177.42,177.49,-0.07,-0.04,34945.68,623251.647
600519.SH,2011-04-13,177.3,179.0,177.02,178.33,177.42,0.91,0.51,29389.19,522953.556
600519.SH,2011-04-14,178.3,178.5,175.48,175.74,178.33,-2.59,-1.45,36621.96,644626.738
600519.SH,2011-04-15,175.97,176.99,170.77,172.38,175.74,-3.36,-1.91,53327.01,919620.925
600519.SH,2011-04-18,172.18,173.39,171.21,173.06,172.38,0.68,0.39,19608.99,338287.704
600519.SH,2011-04-19,173.06,174.64,171.49,173.38,173.06,0.32,0.18,22880.67,395248.447
600519.SH,2011-04-20,173.38,175.18,173.0,174.8,173.38,1.42,0.82,22509.28,392495.921
600519.SH,2011-04-21,175.0,177.59,174.71,174.86,174.8,0.06,0.03,28684.34,505336.037
600519.SH,2011-04-22,175.5,176.4,174.53,176.15,174.86,1.29,0.74,14500.23,254794.864
600519.SH,2011-04-25,180.0,185.08,179.5,183.06,176.15,6.91,3.92,70225.53,1280812.447
600519.SH,2011-04-26,183.0,183.5,180.88,181.17,183.06,-1.89,-1.03,31095.42,565862.126
600519.SH,2011-04-27,181.6,185.0,181.0,181.15,181.17,-0.02,-0.01,27748.47,508713.443
600519.SH,2011-04-28,182.1,182.58,177.8,178.42,181.15,-2.73,-1.51,25357.17,455048.059
600519.SH,2011-04-29,178.4,183.09,177.68,182.31,178.42,3.89,2.18,22083.82,401140.719
600519.SH,2011-05-03,183.0,186.8,182.0,185.86,182.31,3.55,1.95,41270.82,764382.818
600519.SH,2011-05-04,184.49,188.08,183.44,183.5,185.86,-2.36,-1.27,32521.06,604784.367
600519.SH,2011-05-05,183.51,187.5,183.01,184.95,183.5,1.45,0.79,26693.49,496448.129
600519.SH,2011-05-06,184.0,187.0,183.01,185.81,184.95,0.86,0.47,23960.65,444808.841
600519.SH,2011-05-09,186.58,187.49,183.9,184.16,185.81,-1.65,-0.89,12175.95,225581.746
600519.SH,2011-05-10,184.07,184.5,182.78,183.59,184.16,-0.57,-0.31,15918.8,292606.289
600519.SH,2011-05-11,183.02,186.3,183.02,185.27,183.59,1.68,0.92,12896.67,238855.455
600519.SH,2011-05-12,185.0,189.5,184.6,187.32,185.27,2.05,1.11,25027.71,470405.158
600519.SH,2011-05-13,187.35,188.99,185.5,187.66,187.32,0.34,0.18,12253.2,229207.566
600519.SH,2011-05-16,187.5,188.98,186.5,187.67,187.66,0.01,0.01,11505.57,216417.13
600519.SH,2011-05-17,187.02,190.3,186.0,187.63,187.67,-0.04,-0.02,20866.44,393848.458
600519.SH,2011-05-18,187.3,197.44,187.3,194.95,187.63,7.32,3.9,62165.05,1212084.674
600519.SH,2011-05-19,196.0,201.65,196.0,199.88,194.95,4.93,2.53,85738.05,1716471.11
600519.SH,2011-05-20,200.7,201.66,198.81,200.83,199.88,0.95,0.48,40043.86,801739.991
600519.SH,2011-05-23,200.0,202.75,197.0,197.03,200.83,-3.8,-1.89,39420.88,783913.346
600519.SH,2011-05-24,195.51,197.5,194.5,194.61,197.03,-2.42,-1.23,23997.07,470085.883
600519.SH,2011-05-26,194.8,202.79,194.8,198.69,194.61,4.08,2.1,38970.36,779314.782
600519.SH,2011-05-27,199.88,200.78,193.21,193.74,198.69,-4.95,-2.49,31729.58,626618.182
600519.SH,2011-05-30,192.18,202.58,191.77,202.53,193.74,8.79,4.54,47286.0,942388.98
600519.SH,2011-05-31,202.65,203.98,201.3,203.8,202.53,1.27,0.63,33854.83,685945.963
600519.SH,2011-06-01,204.1,209.98,203.02,209.89,203.8,6.09,2.99,39093.76,813188.052
600519.SH,2011-06-02,208.5,209.66,203.6,206.59,209.89,-3.3,-1.57,39585.43,818431.995
600519.SH,2011-06-03,206.02,212.7,206.02,211.61,206.59,5.02,2.43,29483.96,618505.293
600519.SH,2011-06-07,211.98,211.99,206.28,207.87,211.61,-3.74,-1.77,26876.17,559703.875
600519.SH,2011-06-08,207.55,209.7,203.58,208.74,207.87,0.87,0.42,25070.47,517190.772
600519.SH,2011-06-09,208.05,208.3,201.76,201.82,208.74,-6.92,-3.32,36179.7,737042.713
600519.SH,2011-06-10,201.5,204.49,199.8,202.56,201.82,0.74,0.37,34279.17,692444.753
600519.SH,2011-06-13,202.5,203.9,198.8,201.49,202.56,-1.07,-0.53,28004.57,562464.133
600519.SH,2011-06-14,201.47,204.98,200.5,204.46,201.49,2.97,1.47,37487.88,758192.892
600519.SH,2011-06-15,204.02,204.47,202.19,203.21,204.46,-1.25,-0.61,16408.56,333131.863
600519.SH,2011-06-16,202.2,205.29,200.22,203.02,203.21,-0.19,-0.09,17731.47,359795.619
600519.SH,2011-06-17,203.5,209.99,202.65,208.63,203.02,5.61,2.76,33411.0,690941.504
600519.SH,2011-06-20,208.1,208.28,201.0,203.46,208.63,-5.17,-2.48,29909.15,611059.058
600519.SH,2011-06-21,202.03,204.84,202.03,203.3,203.46,-0.16,-0.08,12738.17,259198.214
600519.SH,2011-06-22,203.2,207.48,203.2,205.93,203.3,2.63,1.29,16188.53,333499.822
600519.SH,2011-06-23,205.3,209.2,205.0,207.99,205.93,2.06,1.0,20280.98,421820.426
600519.SH,2011-06-24,207.85,210.15,205.35,206.44,207.99,-1.55,-0.75,37068.5,770684.579
600519.SH,2011-06-27,207.2,208.96,205.78,208.27,206.44,1.83,0.89,23190.42,480816.709
600519.SH,2011-06-28,209.0,211.87,207.22,210.45,208.27,2.18,1.05,25540.48,536916.003
600519.SH,2011-06-29,210.88,212.88,207.9,210.94,210.45,0.49,0.23,19596.7,412274.52
600519.SH,2011-06-30,210.02,213.3,210.02,212.63,210.94,1.69,0.8,32701.21,694508.28
600519.SH,2011-07-01,192.5,192.5,189.9,191.63,191.21,0.42,0.22,15810.5,302002.762
600519.SH,2011-07-04,191.21,193.33,190.8,193.02,191.63,1.39,0.73,46338.41,888995.936
600519.SH,2011-07-05,193.0,193.02,189.8,191.43,193.02,-1.59,-0.82,27057.85,516722.478
600519.SH,2011-07-06,190.98,192.0,190.11,191.07,191.43,-0.36,-0.19,19753.77,377527.543
600519.SH,2011-07-07,191.0,196.08,191.0,194.11,191.07,3.04,1.59,40956.75,793379.763
600519.SH,2011-07-08,194.35,195.48,192.95,194.08,194.11,-0.03,-0.02,17183.81,333151.331
600519.SH,2011-07-11,194.06,198.07,193.45,196.83,194.08,2.75,1.42,25615.74,502438.508
600519.SH,2011-07-12,196.32,196.83,193.64,193.74,196.83,-3.09,-1.57,28488.26,554927.096
600519.SH,2011-07-13,194.09,195.49,193.36,194.59,193.74,0.85,0.44,22109.07,429986.678
600519.SH,2011-07-14,194.59,194.8,192.8,193.25,194.59,-1.34,-0.69,24822.17,480420.222
600519.SH,2011-07-15,192.59,195.79,192.59,195.15,193.25,1.9,0.98,17763.89,346071.487
600519.SH,2011-07-18,195.2,200.44,195.2,198.96,195.15,3.81,1.95,28523.41,566196.215
600519.SH,2011-07-19,198.9,200.03,197.2,198.84,198.96,-0.12,-0.06,20276.61,403182.838
600519.SH,2011-07-20,199.99,200.48,198.5,199.89,198.84,1.05,0.53,18967.08,378689.393
600519.SH,2011-07-21,200.17,205.5,200.0,203.43,199.89,3.54,1.77,47676.86,968173.564
600519.SH,2011-07-22,203.16,208.88,203.16,206.28,203.43,2.85,1.4,49860.88,1029115.254
600519.SH,2011-07-25,207.0,207.68,202.51,203.65,206.28,-2.63,-1.28,35260.43,720951.264
600519.SH,2011-07-26,203.5,203.99,202.0,203.56,203.65,-0.09,-0.04,24791.75,503434.823
600519.SH,2011-07-27,203.89,207.5,202.66,204.32,203.56,0.76,0.37,30676.25,630035.091
600519.SH,2011-07-28,203.89,207.9,202.0,207.75,204.32,3.43,1.68,22923.23,468616.881
600519.SH,2011-07-29,207.5,207.5,205.3,206.69,207.75,-1.06,-0.51,19104.16,394180.474
600519.SH,2011-08-01,207.33,207.33,202.8,203.38,206.69,-3.31,-1.6,18572.89,378447.567
600519.SH,2011-08-02,202.2,202.75,198.55,201.11,203.38,-2.27,-1.12,27849.58,555745.763
600519.SH,2011-08-03,199.21,202.8,199.0,201.79,201.11,0.68,0.34,17061.32,344076.872
600519.SH,2011-08-04,202.5,205.69,201.8,204.98,201.79,3.19,1.58,17773.27,363287.27
600519.SH,2011-08-05,200.08,205.6,200.08,203.13,204.98,-1.85,-0.9,21319.85,433966.204
600519.SH,2011-08-08,201.01,205.1,198.0,199.66,203.13,-3.47,-1.71,36884.34,740883.138
600519.SH,2011-08-09,196.44,203.0,193.0,201.1,199.66,1.44,0.72,36924.33,726671.479
600519.SH,2011-08-10,202.4,206.49,199.75,205.7,201.1,4.6,2.29,38436.26,782644.219
600519.SH,2011-08-11,204.0,215.6,204.0,214.7,205.7,9.0,4.38,61949.15,1301728.291
600519.SH,2011-08-12,215.0,217.6,213.0,216.77,214.7,2.07,0.96,39466.31,851693.649
600519.SH,2011-08-15,217.2,218.79,211.92,213.3,216.77,-3.47,-1.6,29450.63,630341.327
600519.SH,2011-08-16,213.65,215.28,208.27,209.69,213.3,-3.61,-1.69,37491.56,788423.427
600519.SH,2011-08-17,210.0,211.49,208.72,209.85,209.69,0.16,0.08,13553.28,284382.051
600519.SH,2011-08-18,209.31,209.85,206.36,208.2,209.85,-1.65,-0.79,29341.73,609082.956
600519.SH,2011-08-19,206.9,210.15,206.55,209.9,208.2,1.7,0.82,37488.08,780729.993
600519.SH,2011-08-22,210.1,210.9,203.6,204.31,209.9,-5.59,-2.66,28164.38,581020.716
600519.SH,2011-08-23,203.99,206.2,203.4,204.93,204.31,0.62,0.3,23579.21,482616.543
600519.SH,2011-08-24,205.0,207.99,204.09,205.8,204.93,0.87,0.42,17957.07,370146.593
600519.SH,2011-08-25,207.5,208.5,205.01,207.42,205.8,1.62,0.79,30083.05,623188.931
600519.SH,2011-08-26,207.38,212.99,206.85,212.88,207.42,5.46,2.63,22748.88,477352.661
600519.SH,2011-08-29,212.0,215.98,209.5,215.27,212.88,2.39,1.12,26082.44,558335.962
600519.SH,2011-08-30,215.5,217.43,213.01,214.82,215.27,-0.45,-0.21,28816.01,619557.333
600519.SH,2011-08-31,218.8,219.5,214.5,214.77,214.82,-0.05,-0.02,50014.61,1079339.679
600519.SH,2011-09-01,214.7,215.48,210.5,211.48,214.77,-3.29,-1.53,25689.61,544632.806
600519.SH,2011-09-02,210.86,212.2,209.9,211.86,211.48,0.38,0.18,13832.57,292111.762
600519.SH,2011-09-05,211.19,211.38,206.5,207.27,211.86,-4.59,-2.17,27344.84,569905.681
600519.SH,2011-09-06,206.0,208.3,202.28,203.01,207.27,-4.26,-2.06,32094.69,656690.808
600519.SH,2011-09-07,203.6,207.88,203.5,207.59,203.01,4.58,2.26,20087.7,412012.245
600519.SH,2011-09-08,208.0,208.99,205.62,205.87,207.59,-1.72,-0.83,13182.67,274052.384
600519.SH,2011-09-09,206.56,209.68,203.99,207.08,205.87,1.21,0.59,14227.19,294079.503
600519.SH,2011-09-13,204.59,206.0,201.08,201.63,207.08,-5.45,-2.63,18949.13,384543.767
600519.SH,2011-09-14,203.0,203.28,194.17,197.95,201.63,-3.68,-1.83,47625.79,940641.402
600519.SH,2011-09-15,198.0,200.2,197.77,198.49,197.95,0.54,0.27,19122.0,380380.017
600519.SH,2011-09-16,199.49,203.13,198.0,202.92,198.49,4.43,2.23,18029.27,361574.736
600519.SH,2011-09-19,203.7,204.5,201.92,202.72,202.92,-0.2,-0.1,15352.04,311793.484
600519.SH,2011-09-20,202.7,202.7,199.5,200.84,202.72,-1.88,-0.93,12784.63,256651.648
600519.SH,2011-09-21,200.82,205.03,200.5,204.36,200.84,3.52,1.75,24640.16,501953.365
600519.SH,2011-09-22,203.0,203.88,197.3,197.66,204.36,-6.7,-3.28,24336.1,489514.705
600519.SH,2011-09-23,194.1,196.0,189.89,194.05,197.66,-3.61,-1.83,76537.2,1476263.517
600519.SH,2011-09-26,191.86,194.25,188.0,188.12,194.05,-5.93,-3.06,42211.18,803193.662
600519.SH,2011-09-27,189.97,191.64,187.67,189.46,188.12,1.34,0.71,24749.81,468028.768
600519.SH,2011-09-28,190.8,190.8,186.23,187.12,189.46,-2.34,-1.24,32389.84,611544.825
600519.SH,2011-09-29,184.9,191.0,184.9,187.09,187.12,-0.03,-0.02,30030.61,563567.697
600519.SH,2011-09-30,187.16,191.1,187.16,190.59,187.09,3.5,1.87,18269.66,346902.283
600519.SH,2011-10-10,190.88,191.8,187.63,188.0,190.59,-2.59,-1.36,14283.91,270790.788
600519.SH,2011-10-11,191.99,191.99,183.0,186.97,188.0,-1.03,-0.55,20586.25,387171.386
600519.SH,2011-10-12,186.5,192.6,184.43,192.04,186.97,5.07,2.71,29778.55,563092.939
600519.SH,2011-10-13,192.04,194.84,190.0,192.07,192.04,0.03,0.02,23961.72,460883.857
600519.SH,2011-10-14,191.05,192.78,189.8,191.44,192.07,-0.63,-0.33,12468.36,238319.748
600519.SH,2011-10-17,192.17,197.51,191.6,197.14,191.44,5.7,2.98,26008.51,509046.255
600519.SH,2011-10-18,195.34,199.37,195.01,196.42,197.14,-0.72,-0.37,22785.75,451487.836
600519.SH,2011-10-19,197.42,201.5,197.0,198.12,196.42,1.7,0.87,22657.85,451701.35
600519.SH,2011-10-20,197.0,198.56,190.6,191.1,198.12,-7.02,-3.54,29312.63,569297.369
600519.SH,2011-10-21,190.66,195.0,190.66,194.39,191.1,3.29,1.72,17116.45,330777.243
600519.SH,2011-10-24,195.8,201.11,194.4,200.55,194.39,6.16,3.17,32390.68,638275.445
600519.SH,2011-10-25,199.2,203.33,199.2,200.62,200.55,0.07,0.03,32041.92,643502.583
600519.SH,2011-10-26,199.88,202.08,198.71,201.86,200.62,1.24,0.62,29492.76,591834.128
600519.SH,2011-10-27,202.05,204.36,201.54,202.0,201.86,0.14,0.07,20104.54,407006.042
600519.SH,2011-10-28,203.51,206.8,203.51,205.01,202.0,3.01,1.49,26056.6,533715.365
600519.SH,2011-10-31,205.3,206.18,202.68,204.21,205.01,-0.8,-0.39,28121.99,574616.414
600519.SH,2011-11-01,203.18,207.5,202.51,207.19,204.21,2.98,1.46,27147.39,559038.584
600519.SH,2011-11-02,204.95,209.65,204.6,209.57,207.19,2.38,1.15,26647.01,550968.563
600519.SH,2011-11-03,211.07,211.5,207.17,207.28,209.57,-2.29,-1.09,30465.9,636306.542
600519.SH,2011-11-04,207.88,210.0,206.33,207.76,207.28,0.48,0.23,18546.75,384686.866
600519.SH,2011-11-07,208.2,208.7,206.56,206.8,207.76,-0.96,-0.46,16573.9,344437.182
600519.SH,2011-11-08,207.66,207.93,203.98,204.75,206.8,-2.05,-0.99,25546.41,525028.363
600519.SH,2011-11-09,204.9,206.66,202.5,204.12,204.75,-0.63,-0.31,24696.07,506506.704
600519.SH,2011-11-10,203.29,205.6,203.13,205.01,204.12,0.89,0.44,14617.7,298980.855
600519.SH,2011-11-11,205.01,205.15,203.03,203.97,205.01,-1.04,-0.51,11692.64,238543.944
600519.SH,2011-11-14,205.49,208.15,204.2,207.26,203.97,3.29,1.61,17986.24,371343.631
600519.SH,2011-11-15,207.6,207.95,203.0,203.93,207.26,-3.33,-1.61,17782.26,364242.671
600519.SH,2011-11-16,203.95,203.95,199.9,200.77,203.93,-3.16,-1.55,29545.8,592948.956
600519.SH,2011-11-17,200.85,203.6,200.31,201.84,200.77,1.07,0.53,15589.04,315328.822
600519.SH,2011-11-18,201.88,202.88,199.7,200.57,201.84,-1.27,-0.63,19907.46,401272.25
600519.SH,2011-11-21,200.7,203.4,200.11,200.87,200.57,0.3,0.15,18389.75,370926.323
600519.SH,2011-11-22,200.89,206.89,200.6,206.07,200.87,5.2,2.59,35652.52,729198.883
600519.SH,2011-11-23,205.62,209.3,205.62,209.11,206.07,3.04,1.48,31537.85,656169.793
600519.SH,2011-11-24,208.6,209.18,207.5,207.69,209.11,-1.42,-0.68,26558.99,554286.399
600519.SH,2011-11-25,207.75,213.34,207.0,209.98,207.69,2.29,1.1,40235.7,848244.76
600519.SH,2011-11-28,210.31,214.77,209.31,213.87,209.98,3.89,1.85,53379.98,1136929.564
600519.SH,2011-11-29,213.8,216.09,211.8,212.56,213.87,-1.31,-0.61,41355.0,884545.013
600519.SH,2011-11-30,212.88,214.78,208.8,210.06,212.56,-2.5,-1.18,40263.23,850997.83
600519.SH,2011-12-01,213.2,215.19,210.27,212.84,210.06,2.78,1.32,33785.49,719311.327
600519.SH,2011-12-02,212.0,216.2,212.0,214.03,212.84,1.19,0.56,27267.18,584935.196
600519.SH,2011-12-05,214.45,214.45,206.4,206.72,214.03,-7.31,-3.42,39025.6,816027.278
600519.SH,2011-12-06,206.51,206.55,201.7,203.67,206.72,-3.05,-1.48,37152.16,756470.593
600519.SH,2011-12-07,203.7,206.5,203.7,205.7,203.67,2.03,1.0,27333.76,562146.777
600519.SH,2011-12-08,205.9,208.6,202.88,203.0,205.7,-2.7,-1.31,24661.08,506265.018
600519.SH,2011-12-09,202.85,203.85,199.7,199.82,203.0,-3.18,-1.57,36745.73,737854.853
600519.SH,2011-12-12,199.82,200.9,196.89,197.54,199.82,-2.28,-1.14,29526.92,585362.504
600519.SH,2011-12-13,196.92,197.98,195.98,196.25,197.54,-1.29,-0.65,29995.83,591182.085
600519.SH,2011-12-14,196.25,200.0,196.25,197.84,196.25,1.59,0.81,20813.22,412444.014
600519.SH,2011-12-15,196.87,198.88,195.05,196.98,197.84,-0.86,-0.43,21880.03,430851.248
600519.SH,2011-12-16,198.0,201.98,197.99,201.78,196.98,4.8,2.44,30649.0,614353.385
600519.SH,2011-12-19,200.97,201.39,199.3,201.0,201.78,-0.78,-0.39,25456.36,510463.389
600519.SH,2011-12-20,201.0,202.8,198.5,200.24,201.0,-0.76,-0.38,17106.3,342834.67
600519.SH,2011-12-21,201.18,201.48,196.98,197.23,200.24,-3.01,-1.5,21962.81,437207.569
600519.SH,2011-12-22,197.5,200.92,195.8,199.67,197.23,2.44,1.24,17443.32,346785.291
600519.SH,2011-12-23,199.9,201.4,199.0,200.76,199.67,1.09,0.55,17609.56,353128.167
600519.SH,2011-12-26,200.61,200.62,192.3,193.12,200.76,-7.64,-3.81,46995.04,918253.511
600519.SH,2011-12-27,193.0,193.0,188.32,189.03,193.12,-4.09,-2.12,31314.98,594898.815
600519.SH,2011-12-28,188.3,190.5,186.49,190.23,189.03,1.2,0.63,27738.43,524088.087
600519.SH,2011-12-29,189.1,192.89,189.1,192.21,190.23,1.98,1.04,20062.13,384717.995
600519.SH,2011-12-30,192.7,194.88,190.0,193.3,192.21,1.09,0.57,29460.86,569875.567
600519.SH,2012-01-04,191.5,192.77,185.0,185.27,193.3,-8.03,-4.15,33878.28,637232.812
600519.SH,2012-01-05,184.0,185.2,182.36,183.15,185.27,-2.12,-1.14,30122.64,553347.012
600519.SH,2012-01-06,183.1,188.05,181.65,186.64,183.15,3.49,1.91,25190.62,464647.453
600519.SH,2012-01-09,186.0,188.09,181.77,188.01,186.64,1.37,0.73,26160.16,483282.452
600519.SH,2012-01-10,187.0,194.66,186.11,194.48,188.01,6.47,3.44,39235.6,749263.279
600519.SH,2012-01-11,192.95,193.89,189.3,189.68,194.48,-4.8,-2.47,39891.16,761167.931
600519.SH,2012-01-12,188.58,191.56,188.58,190.35,189.68,0.67,0.35,27440.36,522231.553
600519.SH,2012-01-13,190.7,191.2,187.52,188.69,190.35,-1.66,-0.87,20542.3,387615.921
600519.SH,2012-01-16,187.38,187.38,175.66,177.41,188.69,-11.28,-5.98,51655.79,933514.133
600519.SH,2012-01-17,177.9,181.98,170.9,180.44,177.41,3.03,1.71,61227.64,1077158.896
600519.SH,2012-01-18,181.42,185.18,176.66,177.38,180.44,-3.06,-1.7,47294.65,858725.547
600519.SH,2012-01-19,177.89,181.6,175.51,180.7,177.38,3.32,1.87,24329.42,437246.157
600519.SH,2012-01-20,182.0,186.2,182.0,185.97,180.7,5.27,2.92,29683.2,548292.985
600519.SH,2012-01-30,185.99,186.99,183.06,183.8,185.97,-2.17,-1.17,30550.21,563162.776
600519.SH,2012-01-31,184.42,186.6,184.35,186.41,183.8,2.61,1.42,15854.7,294490.836
600519.SH,2012-02-01,186.2,188.52,184.88,186.15,186.41,-0.26,-0.14,24824.36,464159.684
600519.SH,2012-02-02,186.15,187.0,184.28,186.43,186.15,0.28,0.15,20375.11,378596.177
600519.SH,2012-02-03,186.46,186.6,183.49,186.48,186.43,0.05,0.03,26517.89,490438.844
600519.SH,2012-02-06,186.61,188.76,185.8,188.54,186.48,2.06,1.1,29747.67,557205.041
600519.SH,2012-02-07,187.3,188.45,185.4,185.86,188.54,-2.68,-1.42,17942.1,334371.756
600519.SH,2012-02-08,185.86,189.0,185.08,188.29,185.86,2.43,1.31,23082.2,432175.419
600519.SH,2012-02-09,188.0,191.15,187.66,190.75,188.29,2.46,1.31,31384.79,596916.589
600519.SH,2012-02-10,189.53,192.4,189.1,190.51,190.75,-0.24,-0.13,22276.37,425266.909
600519.SH,2012-02-13,189.5,195.17,188.66,193.42,190.51,2.91,1.53,21639.21,416409.71
600519.SH,2012-02-14,192.69,194.66,191.8,193.82,193.42,0.4,0.21,15142.48,292922.052
600519.SH,2012-02-15,192.73,195.9,192.73,194.8,193.82,0.98,0.51,24714.09,481676.731
600519.SH,2012-02-16,193.52,194.8,190.6,191.72,194.8,-3.08,-1.58,22016.02,424963.025
600519.SH,2012-02-17,193.88,193.88,190.37,191.44,191.72,-0.28,-0.15,12287.91,235751.78
600519.SH,2012-02-20,192.96,193.67,190.8,190.86,191.44,-0.58,-0.3,18530.02,356774.753
600519.SH,2012-02-21,191.79,192.58,190.4,191.95,190.86,1.09,0.57,13789.29,264260.509
600519.SH,2012-02-22,192.76,193.5,190.98,192.76,191.95,0.81,0.42,22352.27,429952.037
600519.SH,2012-02-23,192.52,195.04,192.52,194.31,192.76,1.55,0.8,33433.26,649316.717
600519.SH,2012-02-24,194.18,198.21,194.15,198.08,194.31,3.77,1.94,23944.08,471970.592
600519.SH,2012-02-27,198.78,200.02,197.5,198.5,198.08,0.42,0.21,26562.35,528808.015
600519.SH,2012-02-28,199.43,200.95,198.56,200.74,198.5,2.24,1.13,25698.0,514122.721
600519.SH,2012-02-29,201.0,205.0,200.5,204.46,200.74,3.72,1.85,39432.24,802601.071
600519.SH,2012-03-01,203.52,205.47,202.39,202.58,204.46,-1.88,-0.92,16920.79,345438.323
600519.SH,2012-03-02,202.63,203.7,199.51,200.9,202.58,-1.68,-0.83,35216.72,706746.81
600519.SH,2012-03-05,200.85,200.88,198.6,199.84,200.9,-1.06,-0.53,30553.81,609500.901
600519.SH,2012-03-06,199.0,199.84,196.0,196.05,199.84,-3.79,-1.9,31474.0,621286.494
600519.SH,2012-03-07,194.72,195.59,192.98,193.13,196.05,-2.92,-1.49,29198.86,567286.77
600519.SH,2012-03-08,193.21,196.11,192.98,194.44,193.13,1.31,0.68,23574.65,458505.182
600519.SH,2012-03-09,194.69,200.12,194.2,199.93,194.44,5.49,2.82,29239.34,578119.773
600519.SH,2012-03-12,200.12,201.61,199.03,200.54,199.93,0.61,0.31,25681.62,514548.199
600519.SH,2012-03-13,200.1,203.3,200.1,201.66,200.54,1.12,0.56,18316.24,370157.885
